Size,Instance_Name,#Node,#Truck,Capacity,Optimal_Cost,CW_cost,APX,Execution_time,Status,Used_Truck
mid_large,X-n359-k29.vrp,359,29,68,51511.60553388114,53580.59042215571,1.040165412567343,0.6252029409999977,Finished86400,29
mid_large,X-n367-k17.vrp,367,17,218,22836.07733743848,25228.442156267494,1.1047625116817616,0.5137286099999869,Finished86400,17
mid_large,X-n376-k94.vrp,376,94,4,147733.07228503397,149336.1505839134,1.0108511809446872,1.051175594,Finished86400,94
mid_large,X-n384-k52.vrp,384,52,564,65946.66629170375,68597.38278337632,1.0401948520027924,0.8553183880000006,Finished86400,54
mid_large,X-n393-k38.vrp,393,38,78,38271.134773791055,40438.90232715315,1.056642364177992,0.6768613559999892,Finished86400,39
mid_large,X-n401-k29.vrp,401,29,745,66172.17496367855,68324.09637399418,1.0325200344630776,0.9002261640000029,Finished86400,29
mid_large,X-n411-k19.vrp,411,19,216,19730.689427603767,22326.032111789602,1.1315383678664,0.7134932529999958,Finished86400,19
mid_large,X-n420-k130.vrp,420,130,18,107812.51082907204,113531.86777635198,1.0530491025883584,1.396433069000011,Finished86400,137
mid_large,X-n429-k61.vrp,429,61,536,65463.639441893916,68405.69298523382,1.044941796215765,1.0461808719999794,Finished86400,63
mid_large,X-n439-k37.vrp,439,37,12,36410.2802975995,38691.97754955656,1.062666291863386,0.6889572839999971,Finished86400,37
mid_large,X-n449-k29.vrp,449,29,777,55248.574990554975,57974.94315222293,1.0493473028423637,1.1676233310000157,Finished86400,30
mid_large,X-n459-k26.vrp,459,26,1106,24164.500868571657,26479.170943951318,1.0957880358451815,1.0014783480000062,Finished86400,27
mid_large,X-n469-k138.vrp,469,138,256,221832.93170817007,235493.21862630232,1.0615791659648752,2.211743946000013,Finished86400,149
mid_large,X-n480-k70.vrp,480,70,52,89474.70661308226,92949.86920218602,1.0388396086519902,1.5233980369999927,Finished86400,72
mid_large,X-n491-k59.vrp,491,59,428,66495.82315486456,69228.63917623703,1.0410975590904097,1.6276569149999887,Finished86400,60
